Loan ID,Dealer ID,Date of Disburement,Loan Amount,Final Repayment Date,Hub,Repayment Date,Actual Interest (IDR)  for Repayment Tranche 1,Renewal Fee (0.5%),Dealer Repayed Amount,Repayment Tranche 2 Payment Date,Interest on Pending Amount ,Renewal Fee (0.5%),Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,Repayment Tranche 3 Due Date,Interest on Pending Amount ,Actual Payment Received ,,Date Anchor 1,Date Anchor 2,Date Anchor 3,Date Anchor 4,Date Anchor 5,,Tranche 1,Tranche 2,Tranche 3,Tranche 4,Tranche 5,,Reversal 1,Reversal 2,Reversal 3,Reversal 4,Reversal 5,,Repossession,Financier,Lender,RBH
SFA16061,GCD-3364,2025-09-15,54500000,2025-11-14,Jabodetabek,2025-10-15,1126333,388500,1514833,2025-11-14,1090000,0,55590000,,,,,,,,,,,2025-10-15,2025-11-14,,,,,0,54500000,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16073,GCD-4465,2025-09-15,79999900,2025-09-30,Palembang,2025-09-30,853332,0,80853232,,,,,,,,,,,,,,,2025-09-30,,,,,,79999900,,,,,,0,,,,,,,Modalku,csi,Etrisno
SFA16066,GCD-20662,2025-09-15,115207200,2025-12-13,Jabodetabek,2025-10-15,2916662,0,2916662,2025-11-14,2822576,0,2822576,2025-12-13,2728491,117935691,,,,,,,,2025-10-15,2025-11-14,2025-12-13,,,,0,0,115207200,,,,0,0,0,,,,,Modalku,csi,Bursa OTO
SFA16074,GCD-20132,2025-09-15,184999900,2025-11-10,Surabaya,2025-10-18,4193331,388500,4581831,2025-11-10,2836665,0,187836565,,,,,,,,,,,2025-10-18,2025-11-10,,,,,0,184999900,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16062,GCD-2821,2025-09-15,88000000,2025-11-20,Jabodetabek,2025-10-15,2182400,1,2182401,2025-11-13,2041600,488400,2530001,2025-11-20,492800,88492799,,,,,,,,2025-10-15,2025-11-13,2025-11-20,,,,0,1,87999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16051,GCD-3202,2025-09-15,156000000,2025-10-20,Jabodetabek,2025-10-16,3993600,1,3993601,2025-10-20,499200,0,156499200,,,,,,,,,,,2025-10-16,2025-10-20,,,,,0,156000000,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16070,GCD-8241,2025-09-15,44999900,2025-12-12,Jabodetabek,2025-10-16,959998,249749,1209747,2025-11-14,869998,249749,1119747,2025-12-12,839998,45839898,,,,,,,,2025-10-16,2025-11-14,2025-12-12,,,,0,0,44999900,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16078,GCD-20698,2025-09-15,125000000,2025-09-23,Palembang,2025-09-23,750000,0,125750000,,,,,,,,,,,,,,,2025-09-23,,,,,,125000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16077,GCD-8241,2025-09-15,60000000,2025-12-12,Jabodetabek,2025-10-16,1280000,333000,1613000,2025-11-14,1160000,333000,1493001,2025-12-12,1120000,61119999,,,,,,,,2025-10-16,2025-11-14,2025-12-12,,,,0,1,59999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16008,GCD-25148,2025-09-15,58000000,2025-09-23,Palembang,2025-09-23,348000,0,58348000,,,,,,,,,,,,,,,2025-09-23,,,,,,58000000,,,,,,0,,,,,,,Modalku,finsso,Etrisno
SFA16072,GCD-20612,2025-09-15,55000000,2025-10-20,Jabodetabek,2025-10-15,1392417,388500,1780917,2025-10-20,224583,0,55224583,,,,,,,,,,,2025-10-15,2025-10-20,,,,,0,55000000,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16076,GCD-20711,2025-09-15,114999900,2025-12-13,Pekanbaru,2025-10-14,2817498,0,2817498,2025-11-14,2911414,0,2911414,2025-12-13,2723581,117723481,,,,,,,,2025-10-14,2025-11-14,2025-12-13,,,,0,0,114999900,,,,0,0,0,,,,,Modalku,csi,Bursa OTO
SFA15995,GCD-20882,2025-09-15,114999900,2025-12-12,Palembang,2025-10-16,3005331,388500,3393831,2025-11-14,2723581,388500,3112081,2025-12-12,2629664,117629564,,,,,,,,2025-10-16,2025-11-14,2025-12-12,,,,0,0,114999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16063,GCD-25162,2025-09-15,100000000,2025-12-16,Serang,2025-10-15,2531667,388500,2920167,2025-11-14,2450000,388500,2838500,2025-12-16,2613333,102613333,,,,,,,,2025-10-15,2025-11-14,2025-12-16,,,,0,0,100000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16065,GCD-25268,2025-09-16,235000000,2025-12-16,Surabaya,2025-10-15,4700000,388500,5088500,2025-11-14,4700000,388500,5088500,2025-12-16,5013333,240013333,,,,,,,,2025-10-15,2025-11-14,2025-12-16,,,,0,0,235000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16054,GCD-20901,2025-09-16,259999900,2025-10-27,Surabaya,2025-10-18,5719998,388500,6108498,2025-10-27,1559999,0,261559899,,,,,,,,,,,2025-10-18,2025-10-27,,,,,0,259999900,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16080,GCD-25163,2025-09-16,109999900,2025-10-16,Yogyakarta,2025-10-15,2199998,388500,2588498,2025-10-16,73333,0,110073233,,,,,,,,,,,2025-10-15,2025-10-16,,,,,0,109999900,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16082,GCD-16186,2025-09-16,95000000,2025-10-10,Surabaya,2025-10-10,1939583,0,96939583,,,,,,,,,,,,,,,2025-10-10,,,,,,95000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16090,GCD-25440,2025-09-16,119999900,2025-12-15,Serang,2025-10-14,2319998,388500,2708498,2025-11-13,2399998,388500,2788499,2025-12-15,2559998,122559897,,,,,,,,2025-10-14,2025-11-13,2025-12-15,,,,0,1,119999899,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16087,GCD-25072,2025-09-16,25000000,2025-12-31,Batam,2025-10-22,616667,388500,1005167,2025-11-14,383333,388500,771833,2025-12-31,783333,25783333,,,,,,,,2025-10-22,2025-11-14,2025-12-31,,,,0,0,25000000,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16086,GCD-18423,2025-09-16,100000000,2025-09-25,Jabodetabek,2025-09-25,666667,0,100666667,,,,,,,,,,,,,,,2025-09-25,,,,,,100000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16091,GCD-17566,2025-09-16,113200000,2025-10-16,Jabodetabek,2025-10-16,2339467,0,115539467,,,,,,,,,,,,,,,2025-10-16,,,,,,113200000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16092,GCD-4651,2025-09-16,119999900,2025-10-06,Jabodetabek,2025-10-06,2015998,0,122015898,,,,,,,,,,,,,,,2025-10-06,,,,,,119999900,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16093,GCD-25142,2025-09-16,266999900,2025-12-13,Surabaya,2025-10-15,6541498,388500,6929998,2025-11-14,6541498,388500,6929998,2025-12-13,6323448,273323348,,,,,,,,2025-10-15,2025-11-14,2025-12-13,,,,0,0,266999900,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16099,GCD-20676,2025-09-16,97000000,2025-11-17,Medan,2025-10-16,2004667,388500,2393167,2025-11-17,2069333,0,99069333,,,,,,,,,,,2025-10-16,2025-11-17,,,,,0,97000000,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16096,GCD-13262,2025-09-16,170000000,2025-12-17,Surabaya,2025-10-15,3400000,388500,3788500,2025-11-14,3400000,388500,3788500,2025-12-17,3740000,173740000,,,,,,,,2025-10-15,2025-11-14,2025-12-17,,,,0,0,170000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16100,GCD-13370,2025-09-16,140000000,2025-11-18,Jabodetabek,2025-10-16,2893333,388500,3281833,2025-11-14,2706667,388500,3095167,2025-11-18,373333,140373333,,,,,,,,2025-10-16,2025-11-14,2025-11-18,,,,0,0,140000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16105,GCD-20662,2025-09-16,85945833,2025-12-15,Jabodetabek,2025-10-16,2175862,0,2175862,2025-11-15,2105673,0,2105673,2025-12-15,2105673,88051506,,,,,,,,2025-10-16,2025-11-15,2025-12-15,,,,0,0,85945833,,,,0,0,0,,,,,Modalku,csi,Bursa OTO
SFA16103,GCD-25163,2025-09-16,95000000,2025-12-12,Yogyakarta,2025-10-14,1836667,388500,2225167,2025-11-14,1963333,388500,2351833,2025-12-12,1773333,96773333,,,,,,,,2025-10-14,2025-11-14,2025-12-12,,,,0,0,95000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16089,GCD-2819,2025-09-16,102000000,2025-09-29,Jabodetabek,2025-09-29,952000,0,102952000,,,,,,,,,,,,,,,2025-09-29,,,,,,102000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16094,GCD-2625,2025-09-16,72500000,2025-12-15,Jabodetabek,2025-10-16,1798000,1,1798001,2025-11-15,1740000,402375,2142375,2025-12-15,1740000,74240000,,,,,,,,2025-10-16,2025-11-15,2025-12-15,,,,0,0,72500000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16098,GCD-20565,2025-09-16,65000000,2025-12-18,Jabodetabek,2025-10-16,1343333,388500,1731833,2025-11-14,1256667,388500,1645167,2025-12-18,1473333,66473333,,,,,,,,2025-10-16,2025-11-14,2025-12-18,,,,0,0,65000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16102,GCD-25009,2025-09-16,90000000,2025-10-01,Jabodetabek,2025-10-01,960000,0,90960000,,,,,,,,,,,,,,,2025-10-01,,,,,,90000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16111,GCD-21143,2025-09-16,109999900,2025-12-15,Palembang,2025-10-15,2199998,388500,2588498,2025-11-14,2199998,388500,2588498,2025-12-15,2273331,112273231,,,,,,,,2025-10-15,2025-11-14,2025-12-15,,,,0,0,109999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16114,GCD-20704,2025-09-16,154999900,2025-12-01,Medan,2025-10-20,4339997,1,4339998,2025-12-01,5207997,860249,161068146,,,,,,,,,,,2025-10-20,2025-12-01,,,,,0,154999900,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16107,GCD-20106,2025-09-16,149999900,2025-10-06,Jabodetabek,2025-10-06,2099999,0,152099899,,,,,,,,,,,,,,,2025-10-06,,,,,,149999900,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16109,GCD-16812,2025-09-16,105999900,2025-09-27,Jabodetabek,2025-09-27,1017599,0,107017499,,,,,,,,,,,,,,,2025-09-27,,,,,,105999900,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16106,GCD-21120,2025-09-16,60999900,2025-12-16,Pekanbaru,2025-10-18,1341998,388500,1730498,2025-11-15,1138665,388500,1527165,2025-12-16,1260665,62260566,,,,,,,,2025-10-18,2025-11-15,2025-12-16,,,,0,0,60999901,,,,0,0,-1,,,,,Modalku,csi,Rajdeep Dutta
SFA16115,GCD-25013,2025-09-16,72999900,2025-12-16,Surabaya,2025-10-15,1459998,388500,1848498,2025-11-14,1459998,388500,1848498,2025-12-16,1557331,74557231,,,,,,,,2025-10-15,2025-11-14,2025-12-16,,,,0,0,72999900,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16108,GCD-2670,2025-09-16,119999900,2025-10-07,Jabodetabek,2025-10-07,1759999,0,121759899,,,,,,,,,,,,,,,2025-10-07,,,,,,119999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16113,GCD-25362,2025-09-16,84999900,2025-12-16,Jabodetabek,2025-10-17,1813331,388500,2201831,2025-11-15,1643331,388500,2031831,2025-12-16,1756665,86756565,,,,,,,,2025-10-17,2025-11-15,2025-12-16,,,,0,0,84999900,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16120,GCD-21079,2025-09-16,119999900,2025-10-29,Surabaya,2025-10-17,2559998,388500,2948498,2025-10-29,959999,0,120959899,,,,,,,,,,,2025-10-17,2025-10-29,,,,,0,119999900,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16032,GCD-20919,2025-09-16,199999900,2025-11-11,Surabaya,2025-10-13,3733331,388500,4121831,2025-11-11,3866665,0,203866565,,,,,,,,,,,2025-10-13,2025-11-11,,,,,0,199999900,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16097,GCD-20376,2025-09-16,133500000,2025-10-31,Jabodetabek,2025-10-16,2759000,388500,3147500,2025-10-31,1335000,0,134835000,,,,,,,,,,,2025-10-16,2025-10-31,,,,,0,133500000,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16104,GCD-20376,2025-09-16,72999900,2025-12-16,Jabodetabek,2025-10-16,1508665,388500,1897165,2025-11-15,1459998,388500,1848498,2025-12-16,1508665,74508565,,,,,,,,2025-10-16,2025-11-15,2025-12-16,,,,0,0,72999900,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16068,GCD-21123,2025-09-16,69999800,2025-12-15,Jabodetabek,2025-10-15,1399996,388500,1788496,2025-11-14,1399996,388500,1788497,2025-12-15,1446663,71446462,,,,,,,,2025-10-15,2025-11-14,2025-12-15,,,,0,1,69999799,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16084,GCD-21058,2025-09-16,88000000,2025-12-15,Jabodetabek,2025-10-17,1877333,388500,2265833,2025-11-14,1642667,388500,2031167,2025-12-15,1818667,89818667,,,,,,,,2025-10-17,2025-11-14,2025-12-15,,,,0,0,88000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16116,GCD-2670,2025-09-16,84999900,2025-10-15,Jabodetabek,2025-10-15,1699998,0,86699898,,,,,,,,,,,,,,,2025-10-15,,,,,,84999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16122,GCD-2670,2025-09-16,135000000,2025-12-16,Jabodetabek,2025-10-28,3870000,749250,4619250,2025-11-18,1890000,749250,2639250,2025-12-16,2520000,137520000,,,,,,,,2025-10-28,2025-11-18,2025-12-16,,,,0,0,135000000,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16123,GCD-21097,2025-09-16,85000000,2025-12-15,Jabodetabek,2025-10-16,2151917,471750,2623667,2025-11-15,2082500,471750,2554251,2025-12-15,2082500,87082499,,,,,,,,2025-10-16,2025-11-15,2025-12-15,,,,0,1,84999999,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16127,GCD-21047,2025-09-16,84999900,2025-12-15,Batam,2025-10-16,1756665,388500,2145165,2025-11-14,1643331,388500,2031831,2025-12-15,1756665,86756565,,,,,,,,2025-10-16,2025-11-14,2025-12-15,,,,0,0,84999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16110,GCD-17369,2025-09-16,224500000,2025-12-15,Jabodetabek,2025-10-15,5388000,1,5388001,2025-11-15,5567600,1245975,6813575,2025-12-15,5388000,229888000,,,,,,,,2025-10-15,2025-11-15,2025-12-15,,,,0,0,224500000,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16124,GCD-25363,2025-09-16,46000000,2025-10-15,Jabodetabek,2025-10-15,920000,0,46920000,,,,,,,,,,,,,,,2025-10-15,,,,,,46000000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16013,GCD-18866,2025-09-17,126000000,2025-10-17,Surabaya,2025-10-17,2604000,0,128604000,,,,,,,,,,,,,,,2025-10-17,,,,,,126000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16081,GCD-20711,2025-09-17,188000000,2025-12-11,Pekanbaru,2025-10-13,4145400,0,4145400,2025-11-11,4452467,0,4452467,2025-12-11,4606000,192606000,,,,,,,,2025-10-13,2025-11-11,2025-12-11,,,,0,0,188000000,,,,0,0,0,,,,,Modalku,finsso,Bursa OTO
SFA16125,GCD-25055,2025-09-17,195000000,2025-12-17,Medan,2025-10-16,3900000,388500,4288500,2025-11-14,3770000,388500,4158500,2025-12-17,4290000,199290000,,,,,,,,2025-10-16,2025-11-14,2025-12-17,,,,0,0,195000000,,,,0,0,0,,,,,Modalku,csi,Etrisno
SFA16131,GCD-6494,2025-09-17,46919900,2025-10-31,Surabaya,2025-10-18,1226173,388500,1614673,2025-10-31,498133,0,47418033,,,,,,,,,,,2025-10-18,2025-10-31,,,,,0,46919900,,,,,0,0,,,,,,Modalku,csi,Etrisno
SFA16126,GCD-20154,2025-09-17,112999900,2025-12-16,Surabaya,2025-10-16,2711998,1,2711999,2025-11-15,2711998,627149,3339147,2025-12-16,2802398,115802298,,,,,,,,2025-10-16,2025-11-15,2025-12-16,,,,0,0,112999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16132,GCD-6494,2025-09-17,56500000,2026-02-10,Surabaya,2025-10-17,1430392,388500,1818892,2026-02-10,5352433,0,38430392,,,,,,,,,,,2025-10-17,2026-02-10,,,,,0,33077959,,,,,0,0,,,,,,Modalku,finsso,Etrisno
SFA16083,GCD-20363,2025-09-17,70000000,2025-12-18,Surabaya,2025-10-16,1400000,388500,1788500,2025-11-15,1400000,388500,1788500,2025-12-18,1540000,71540000,,,,,,,,2025-10-16,2025-11-15,2025-12-18,,,,0,0,70000000,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16135,GCD-25167,2025-09-17,94999900,2025-10-06,Surabaya,2025-10-06,1266665,0,96266565,,,,,,,,,,,,,,,2025-10-06,,,,,,94999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16133,GCD-20866,2025-09-17,60000000,2025-12-02,Semarang,2025-10-16,1200000,388500,1588500,2025-11-15,1200000,388500,1588500,2025-12-02,680000,60680000,,,,,,,,2025-10-16,2025-11-15,2025-12-02,,,,0,0,60000000,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16052,GCD-3202,2025-09-17,89500000,2025-10-06,Jabodetabek,2025-10-06,1432000,0,90932000,,,,,,,,,,,,,,,2025-10-06,,,,,,89500000,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16138,GCD-7011,2025-09-17,98415700,2025-12-17,Yogyakarta,2025-10-18,2571930,388500,2960430,2025-11-17,2411185,388500,2799685,2025-12-17,2411185,100826885,,,,,,,,2025-10-18,2025-11-17,2025-12-17,,,,0,0,98415700,,,,0,0,0,,,,,Modalku,finsso,Etrisno
SFA16140,GCD-25037,2025-09-17,100000000,2025-09-24,Jabodetabek,2025-09-24,653333,0,100653333,,,,,,,,,,,,,,,2025-09-24,,,,,,100000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16142,GCD-7011,2025-09-17,173600000,2025-10-01,Yogyakarta,2025-10-01,2126600,0,175726600,,,,,,,,,,,,,,,2025-10-01,,,,,,173600000,,,,,,0,,,,,,,Modalku,csi,Etrisno
SFA16139,GCD-25327,2025-09-17,79999900,,Palembang,2025-10-16,1599998,388500,1988498,2025-11-18,1759998,388500,2148498,,,,,,,,,,,2025-10-16,2025-11-18,,,,,0,0,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16147,GCD-20677,2025-09-17,84999900,2025-10-06,Palembang,2025-10-06,1133332,0,86133232,,,,,,,,,,,,,,,2025-10-06,,,,,,84999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16149,GCD-25282,2025-09-17,100000000,2026-03-05,Palembang,2025-10-16,2000000,388500,2388500,2025-11-18,2200000,388500,2588500,2026-03-05,7133333,88000000,,,,,,,,2025-10-16,2025-11-18,2026-03-05,,,,0,0,80866667,,,,0,0,0,,,,2025-12-31,Modalku,finsso,Rajdeep Dutta
SFA16144,GCD-20376,2025-09-17,126999900,2025-12-18,Jabodetabek,2025-10-17,2624665,388500,3013165,2025-11-16,2539998,388500,2928498,2025-12-18,2709331,129709231,,,,,,,,2025-10-17,2025-11-16,2025-12-18,,,,0,0,126999900,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16118,GCD-2670,2025-09-17,140000000,2025-11-24,Jabodetabek,2025-10-28,4802000,777000,5579000,2025-11-24,3087000,777000,143864000,,,,,,,,,,,2025-10-28,2025-11-24,,,,,0,140000000,,,,,0,0,,,,,,BSS,csi,Rajdeep Dutta
SFA16152,GCD-21032,2025-09-17,90000000,2025-11-19,Jabodetabek,2025-10-18,1920000,388500,2308500,2025-11-19,1920000,0,91920000,,,,,,,,,,,2025-10-18,2025-11-19,,,,,0,90000000,,,,,0,0,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16154,GCD-25193,2025-09-17,70000000,2026-01-13,Palembang,2025-10-16,1715000,388500,2103500,2025-11-18,1886500,388500,2275001,2026-01-13,3201333,63601333,,,,,,,,2025-10-16,2025-11-18,2026-01-13,,,,0,1,60400000,,,,0,0,0,,,,,Modalku,finsso,Rajdeep Dutta
SFA16155,GCD-2670,2025-09-17,73000000,2025-11-14,Jabodetabek,2025-10-28,2503900,405150,2909050,2025-11-14,1013483,0,74013483,,,,,,,,,,,2025-10-28,2025-11-14,,,,,0,73000000,,,,,0,0,,,,,,BSS,csi,Rajdeep Dutta
SFA16156,GCD-2670,2025-09-17,140000000,2025-09-26,Jabodetabek,2025-09-26,1143333,0,141143333,,,,,,,,,,,,,,,2025-09-26,,,,,,140000000,,,,,,0,,,,,,,BSS,csi,Rajdeep Dutta
SFA16150,GCD-25185,2025-09-17,88000000,2026-01-05,Batam,2026-01-05,6512000,0,77000000,,,,,,,,,,,,,,,2026-01-05,,,,,,70488000,,,,,,0,,,,,,2025-10-28,Modalku,finsso,Rajdeep Dutta
SFA16112,GCD-20899,2025-09-17,228999900,2025-09-23,Surabaya,2025-09-23,1282399,0,230282299,,,,,,,,,,,,,,,2025-09-23,,,,,,228999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16158,GCD-2670,2025-09-17,70000000,2025-12-16,Jabodetabek,2025-10-28,2401000,388500,2789500,2025-11-21,1372000,388500,1760500,2025-12-16,1429167,71429167,,,,,,,,2025-10-28,2025-11-21,2025-12-16,,,,0,0,70000000,,,,0,0,0,,,,,BSS,csi,Rajdeep Dutta
SFA16145,GCD-21109,2025-09-17,90000000,2025-10-29,Semarang,2025-10-16,1800000,388500,2188500,2025-10-29,780000,0,90780000,,,,,,,,,,,2025-10-16,2025-10-29,,,,,0,90000000,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16151,GCD-20899,2025-09-17,65000000,2025-10-14,Surabaya,2025-10-14,1456000,0,66456000,,,,,,,,,,,,,,,2025-10-14,,,,,,65000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16146,GCD-20772,2025-09-17,135000000,2025-11-12,Batam,2025-10-16,2700000,388500,3088500,2025-11-12,2430000,0,137430000,,,,,,,,,,,2025-10-16,2025-11-12,,,,,0,135000000,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16157,GCD-25403,2025-09-17,105000000,2026-03-25,Semarang,2025-10-16,2100000,388500,2488500,2025-11-14,2100000,388500,2488500,2026-03-25,9170000,72000000,,,,,,,,2025-10-16,2025-11-14,2026-03-25,,,,0,0,62830000,,,,0,0,0,,,,2025-12-26,Modalku,csi,Rajdeep Dutta
SFA16166,GCD-25228,2025-09-17,114999900,2025-11-13,Batam,2025-10-17,2376665,388500,2765165,2025-10-19,2376665,388500,2765165,2025-11-13,1916665,116916565,,,,,,,,2025-10-17,2025-10-19,2025-11-13,,,,0,0,114999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16169,GCD-25255,2025-09-17,114999900,2025-11-12,Semarang,2025-10-17,2376665,388500,2765165,2025-11-12,1993332,0,116993232,,,,,,,,,,,2025-10-17,2025-11-12,,,,,0,114999900,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16130,GCD-20662,2025-09-17,113486300,2025-10-10,Jabodetabek,2025-10-10,2224331,0,115710631,,,,,,,,,,,,,,,2025-10-10,,,,,,113486300,,,,,,0,,,,,,,Modalku,csi,Bursa OTO
SFA16153,GCD-19431,2025-09-17,88399900,2025-12-15,Jabodetabek,2025-10-18,2310184,388500,2698684,2025-11-17,2165798,388500,2554298,2025-12-15,2021411,90421311,,,,,,,,2025-10-18,2025-11-17,2025-12-15,,,,0,0,88399900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16170,GCD-25321,2025-09-17,199999900,2025-12-22,Serang,2025-10-20,4533331,388500,4921831,2025-11-15,3466665,388500,3855165,2025-12-22,4933331,204933231,,,,,,,,2025-10-20,2025-11-15,2025-12-22,,,,0,0,199999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16165,GCD-5536,2025-09-17,219999900,2025-12-16,Jabodetabek,2025-10-17,4546665,388500,4935165,2025-11-17,4546665,388500,4935165,2025-12-16,4253331,224253231,,,,,,,,2025-10-17,2025-11-17,2025-12-16,,,,0,0,219999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
SFA16162,GCD-2821,2025-09-17,49999900,2025-10-21,Jabodetabek,2025-10-17,1239998,1,1239999,2025-10-21,160000,0,50159900,,,,,,,,,,,2025-10-17,2025-10-21,,,,,0,49999900,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16160,GCD-2821,2025-09-17,74999900,2025-10-13,Jabodetabek,2025-10-13,1619998,0,76619898,,,,,,,,,,,,,,,2025-10-13,,,,,,74999900,,,,,,0,,,,,,,Modalku,csi,Rajdeep Dutta
SFA16164,GCD-21058,2025-09-18,118000000,2025-12-16,Jabodetabek,2025-10-18,2987367,388500,3375867,2025-11-18,2987367,388500,3375867,2025-12-16,2698267,120698267,,,,,,,,2025-10-18,2025-11-18,2025-12-16,,,,0,0,118000000,,,,0,0,0,,,,,BSS,csi,Rajdeep Dutta
SFA16148,GCD-17369,2025-09-18,155000000,2025-10-17,Jabodetabek,2025-10-17,3720000,0,158720000,,,,,,,,,,,,,,,2025-10-17,,,,,,155000000,,,,,,0,,,,,,,Modalku,finsso,Rajdeep Dutta
SFA16159,GCD-25014,2025-09-18,84999900,2025-10-28,Jabodetabek,2025-10-17,2082498,388500,2470998,2025-10-28,763582,0,85763482,,,,,,,,,,,2025-10-17,2025-10-28,,,,,0,84999900,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16134,GCD-9865,2025-09-18,142000000,2025-11-17,Surabaya,2025-10-17,3408000,1,3408001,2025-11-17,3521600,0,145521600,,,,,,,,,,,2025-10-17,2025-11-17,,,,,0,142000000,,,,,0,0,,,,,,Modalku,csi,Rajdeep Dutta
SFA16173,GCD-25290,2025-09-18,49999900,2025-12-12,Jabodetabek,2025-10-18,1033331,388500,1421831,2025-11-18,1033331,388500,1421831,2025-12-12,799998,50799898,,,,,,,,2025-10-18,2025-11-18,2025-12-12,,,,0,0,49999900,,,,0,0,0,,,,,Modalku,csi,Rajdeep Dutta
